id,column_name,data_type,count_unique,count_null,count_missing_passive,count_missing_confirmed,count_blank,ppn_missing_baseline,ppn_missing_all,source,cat,exclude,baseline
1271,CTX_RH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1272,CTX_RH_SUPERIORFRONTAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1273,CTX_RH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1274,CTX_RH_SUPERIORPARIETAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1275,CTX_RH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1276,CTX_RH_SUPERIORTEMPORAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1277,CTX_RH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1278,CTX_RH_SUPRAMARGINAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1279,CTX_RH_SUPRAMARGINAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1280,CTX_RH_TEMPORALPOLE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1281,CTX_RH_TEMPORALPOLE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1282,CTX_RH_TRANSVERSETEMPORAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1283,CTX_RH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1284,CTX_RH_UNKNOWN_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1285,CTX_RH_UNKNOWN_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1286,LEFT_ACCUMBENS_AREA_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1287,LEFT_ACCUMBENS_AREA_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1288,LEFT_AMYGDALA_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1289,LEFT_AMYGDALA_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1290,LEFT_CAUDATE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1291,LEFT_CAUDATE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1292,LEFT_CEREBELLUM_CORTEX_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1293,LEFT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1294,LEFT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1295,LEFT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1296,LEFT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1297,LEFT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1298,LEFT_CHOROID_PLEXUS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1299,LEFT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1300,LEFT_HIPPOCAMPUS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1301,LEFT_HIPPOCAMPUS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1302,LEFT_INF_LAT_VENT_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1303,LEFT_INF_LAT_VENT_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1304,LEFT_LATERAL_VENTRICLE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1305,LEFT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1306,LEFT_PALLIDUM_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1307,LEFT_PALLIDUM_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1308,LEFT_PUTAMEN_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1309,LEFT_PUTAMEN_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1310,LEFT_THALAMUS_PROPER_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1311,LEFT_THALAMUS_PROPER_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1312,LEFT_VENTRALDC_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1313,LEFT_VENTRALDC_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1314,LEFT_VESSEL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1315,LEFT_VESSEL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1316,NON_WM_HYPOINTENSITIES_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1317,NON_WM_HYPOINTENSITIES_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1318,OPTIC_CHIASM_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1319,OPTIC_CHIASM_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1320,RIGHT_ACCUMBENS_AREA_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1321,RIGHT_ACCUMBENS_AREA_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1322,RIGHT_AMYGDALA_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1323,RIGHT_AMYGDALA_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1324,RIGHT_CAUDATE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1325,RIGHT_CAUDATE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1326,RIGHT_CEREBELLUM_CORTEX_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1327,RIGHT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1328,RIGHT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1329,RIGHT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1330,RIGHT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1331,RIGHT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1332,RIGHT_CHOROID_PLEXUS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1333,RIGHT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1334,RIGHT_HIPPOCAMPUS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1335,RIGHT_HIPPOCAMPUS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1336,RIGHT_INF_LAT_VENT_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1337,RIGHT_INF_LAT_VENT_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1338,RIGHT_LATERAL_VENTRICLE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1339,RIGHT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1340,RIGHT_PALLIDUM_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1341,RIGHT_PALLIDUM_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1342,RIGHT_PUTAMEN_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1343,RIGHT_PUTAMEN_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1344,RIGHT_THALAMUS_PROPER_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1345,RIGHT_THALAMUS_PROPER_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1346,RIGHT_VENTRALDC_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1347,RIGHT_VENTRALDC_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1348,RIGHT_VESSEL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1349,RIGHT_VESSEL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1350,WM_HYPOINTENSITIES_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1351,WM_HYPOINTENSITIES_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1352,ABETA_UPENNBIOMK9_04_19_17,float64,390,423,0,0,0,0.52,0.84,UPENNBIOMK9,CSF,0,0
1353,TAU_UPENNBIOMK9_04_19_17,float64,375,423,0,0,0,0.52,0.84,UPENNBIOMK9,CSF,0,0
1354,PTAU_UPENNBIOMK9_04_19_17,float64,369,423,0,0,0,0.52,0.84,UPENNBIOMK9,CSF,0,0
1355,ADAS_Q1,float64,31,0,0,0,0,0,0.44,ADASSCORES,Cognitive tests (ADAS),0,0
1356,ADAS_Q2,float64,5,0,0,0,0,0,0.44,ADASSCORES,Cognitive tests (ADAS),0,0
1357,ADAS_Q3,float64,4,0,0,0,0,0,0.44,ADASSCORES,Cognitive tests (ADAS),0,0
1358,ADAS_Q4,float64,11,0,0,0,0,0,0.45,ADASSCORES,Cognitive tests (ADAS),0,0
1359,ADAS_Q5,float64,5,0,0,0,0,0,0.44,ADASSCORES,Cognitive tests (ADAS),0,0
1360,ADAS_Q6,float64,4,0,0,0,0,0,0.44,ADASSCORES,Cognitive tests (ADAS),0,0
1361,ADAS_Q7,float64,8,0,0,0,0,0,0.44,ADASSCORES,Cognitive tests (ADAS),0,0
1362,ADAS_Q8,float64,13,0,0,0,0,0,0.45,ADASSCORES,Cognitive tests (ADAS),0,0
1363,ADAS_Q9,float64,6,0,0,0,0,0,0.45,ADASSCORES,Cognitive tests (ADAS),0,0
1364,ADAS_Q10,float64,6,0,0,1,0,0,0.44,ADASSCORES,Cognitive tests (ADAS),0,0
1365,ADAS_Q11,float64,6,0,0,1,0,0,0.44,ADASSCORES,Cognitive tests (ADAS),0,0
1366,ADAS_Q12,float64,6,0,0,1,0,0,0.44,ADASSCORES,Cognitive tests (ADAS),0,0
1367,ADAS_Q14,float64,7,0,0,7,0,0.01,0.45,ADASSCORES,Cognitive tests (ADAS),0,0
1368,PTHAND,float64,3,26,0,34,0,0.07,0.08,PTDEMOG,Demographics,0,0
1369,PTNOTRT,float64,4,1,0,7,0,0.01,0.01,PTDEMOG,Demographics,0,0
1370,PTRTYR,float64,50,1,4,116,0,0.15,0.13,PTDEMOG,Demographics,0,0
1371,FHQPROV,float64,3,0,0,0,0,0,0,FHQ,Family History,1,0
1372,FHQMOM,float64,3,0,3,0,0,0,0,FHQ,Family History,0,0
1373,FHQMOMAD,float64,4,0,10,160,0,0.21,0.21,FHQ,Family History,0,0
1374,FHQDAD,float64,3,0,13,0,0,0.02,0.02,FHQ,Family History,0,0
1375,FHQDADAD,float64,4,0,3,208,0,0.26,0.27,FHQ,Family History,0,0
1376,FHQSIB,float64,2,0,0,0,0,0,0,FHQ,Family History,0,0
1377,TOMM40_A1,float64,19,73,0,0,0,0.09,0.09,TOMM40,Genetic markers,0,0
1378,TOMM40_A2,float64,23,73,0,0,0,0.09,0.09,TOMM40,Genetic markers,0,0
1379,PTGENDER_male,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1380,PTETHCAT_not_hisp_latino,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1381,PTETHCAT_unknown,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1382,PTRACCAT_asian,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1383,PTRACCAT_black,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1384,PTRACCAT_hawaiian_other_pi,uint8,1,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1385,PTRACCAT_more_than_one,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1386,PTRACCAT_unknown,uint8,1,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1387,PTRACCAT_white,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1388,PTMARRY_married,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1389,PTMARRY_never_married,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1390,PTMARRY_unknown,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1391,PTMARRY_widowed,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1392,PTWORK_administrative_assistant,uint8,1,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1393,PTWORK_architect,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1394,PTWORK_attorney,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1395,PTWORK_banker,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1396,PTWORK_bookkeeper,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1397,PTWORK_business_owner,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1398,PTWORK_chemical_engineer,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1399,PTWORK_clerical,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1400,PTWORK_educator,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1401,PTWORK_electrical_engineer,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1402,PTWORK_engineer,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1403,PTWORK_homemaker,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1404,PTWORK_housewife,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1405,PTWORK_lawyer,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1406,PTWORK_mechanical_engineer,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1407,PTWORK_nurse,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1408,PTWORK_other,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1409,PTWORK_physician,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1410,PTWORK_professor,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1411,PTWORK_registered_nurse,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1412,PTWORK_rn,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1413,PTWORK_sales,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1414,PTWORK_salesman,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1415,PTWORK_school_teacher,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1416,PTWORK_secretary,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1417,PTWORK_social_worker,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1418,PTWORK_systems_analyst,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1419,PTWORK_teacher,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1420,PTWORK_unknown,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1421,PTWORK_veterinarian,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1422,PTWRECNT_administrative_assistant,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1423,PTWRECNT_attorney,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1424,PTWRECNT_chemical_engineer,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1425,PTWRECNT_consultant,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1426,PTWRECNT_electrical_engineer,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1427,PTWRECNT_engineer,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1428,PTWRECNT_farmer,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1429,PTWRECNT_homemaker,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1430,PTWRECNT_housewife,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1431,PTWRECNT_lawyer,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1432,PTWRECNT_mechanical_engineer,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1433,PTWRECNT_nurse,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1434,PTWRECNT_office_manager,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1435,PTWRECNT_other,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1436,PTWRECNT_physician,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1437,PTWRECNT_professor,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1438,PTWRECNT_real_estate,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1439,PTWRECNT_real_estate_sales,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1440,PTWRECNT_realtor,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1441,PTWRECNT_registered_nurse,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1442,PTWRECNT_retired,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1443,PTWRECNT_rn,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1444,PTWRECNT_sales,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1445,PTWRECNT_same,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1446,PTWRECNT_same_as_above,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1447,PTWRECNT_secretary,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1448,PTWRECNT_social_worker,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1449,PTWRECNT_teacher,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1450,PTWRECNT_unknown,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1451,PTHOME_1.0,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1452,PTHOME_2.0,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1453,PTHOME_3.0,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1454,PTHOME_4.0,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1455,PTHOME_5.0,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1456,PTHOME_6.0,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1457,PTHOME_7.0,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1458,PTHOME_8.0,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1459,PTTLANG_1.0,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1460,PTTLANG_2.0,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1461,PTPLANG_1.0,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1462,PTPLANG_2.0,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
1463,PTPLANG_3.0,uint8,2,0,0,0,0,0,0,PTDEMOG,Demographics,0,0
