column_name,data_type,count_unique,count_null,count_missing_passive,count_missing_confirmed,count_blank,ppn_missing,source,cat,keep,numeric,categorical
LEFT_PUTAMEN_SIZE_UCBERKELEYAV1451_10_17_16,object,84,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_THALAMUS_PROPER_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_THALAMUS_PROPER_SIZE_UCBERKELEYAV1451_10_17_16,object,84,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_VENTRALDC_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_VENTRALDC_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_VESSEL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
LEFT_VESSEL_SIZE_UCBERKELEYAV1451_10_17_16,object,66,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
NON_WM_HYPOINTENSITIES_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
NON_WM_HYPOINTENSITIES_SIZE_UCBERKELEYAV1451_10_17_16,object,65,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
OPTIC_CHIASM_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
OPTIC_CHIASM_SIZE_UCBERKELEYAV1451_10_17_16,object,70,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_ACCUMBENS_AREA_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_ACCUMBENS_AREA_SIZE_UCBERKELEYAV1451_10_17_16,object,77,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_AMYGDALA_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_AMYGDALA_SIZE_UCBERKELEYAV1451_10_17_16,object,82,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_CAUDATE_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_CAUDATE_SIZE_UCBERKELEYAV1451_10_17_16,object,83,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_CEREBELLUM_CORTEX_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV1451_10_17_16,object,87,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_CHOROID_PLEXUS_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV1451_10_17_16,object,83,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_HIPPOCAMPUS_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_HIPPOCAMPUS_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_INF_LAT_VENT_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_INF_LAT_VENT_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_LATERAL_VENTRICLE_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_PALLIDUM_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_PALLIDUM_SIZE_UCBERKELEYAV1451_10_17_16,object,79,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_PUTAMEN_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_PUTAMEN_SIZE_UCBERKELEYAV1451_10_17_16,object,85,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_THALAMUS_PROPER_UCBERKELEYAV1451_10_17_16,object,88,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_THALAMUS_PROPER_SIZE_UCBERKELEYAV1451_10_17_16,object,81,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_VENTRALDC_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_VENTRALDC_SIZE_UCBERKELEYAV1451_10_17_16,object,82,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_VESSEL_UCBERKELEYAV1451_10_17_16,object,90,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
RIGHT_VESSEL_SIZE_UCBERKELEYAV1451_10_17_16,object,67,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
WM_HYPOINTENSITIES_UCBERKELEYAV1451_10_17_16,object,89,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
WM_HYPOINTENSITIES_SIZE_UCBERKELEYAV1451_10_17_16,object,86,0,0,0,12652,0.993014677,UCBERKELEYAV1451,PET (AV1451 TAU),0,1,0
update_stamp_UCBERKELEYAV1451_10_17_16,object,3,0,0,0,12652,0.993014677,,PET (AV1451 TAU),0,0,0
EXAMDATE_DTIROI_04_30_14,object,495,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
VERSION_DTIROI_04_30_14,object,2,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
VISNAME_DTIROI_04_30_14,object,13,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
VISITNO_DTIROI_04_30_14,object,11,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
LONIUID_1_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
LONIUID_2_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
LONIUID_3_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
LONIUID_4_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RUNDATE_DTIROI_04_30_14,object,9,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
STATUS_DTIROI_04_30_14,object,2,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_CST_L_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_CST_R_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_ICP_L_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_ICP_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_ML_L_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_ML_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SCP_L_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SCP_R_DTIROI_04_30_14,object,784,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_CP_L_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_CP_R_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_ALIC_L_DTIROI_04_30_14,object,783,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_ALIC_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_PLIC_L_DTIROI_04_30_14,object,784,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_PLIC_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_PTR_L_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_PTR_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_ACR_L_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_ACR_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SCR_L_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SCR_R_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_PCR_L_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_PCR_R_DTIROI_04_30_14,object,784,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_CGC_L_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_CGC_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_CGH_L_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_CGH_R_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_FX_ST_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_FX_ST_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SLF_L_DTIROI_04_30_14,object,784,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SLF_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SFO_L_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SFO_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_IFO_L_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_IFO_R_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SS_L_DTIROI_04_30_14,object,781,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SS_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_EC_L_DTIROI_04_30_14,object,783,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_EC_R_DTIROI_04_30_14,object,784,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_UNC_L_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_UNC_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_FX_L_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_FX_R_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_GCC_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_GCC_R_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_BCC_L_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_BCC_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SCC_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SCC_R_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_RLIC_L_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_RLIC_R_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_TAP_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_TAP_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SUMGCC_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SUMBCC_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SUMSCC_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SUMCC_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
FA_SUMFX_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_CST_L_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_CST_R_DTIROI_04_30_14,object,783,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_ICP_L_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_ICP_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_ML_L_DTIROI_04_30_14,object,784,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_ML_R_DTIROI_04_30_14,object,780,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SCP_L_DTIROI_04_30_14,object,784,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SCP_R_DTIROI_04_30_14,object,781,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_CP_L_DTIROI_04_30_14,object,781,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_CP_R_DTIROI_04_30_14,object,779,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_ALIC_L_DTIROI_04_30_14,object,784,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_ALIC_R_DTIROI_04_30_14,object,780,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_PLIC_L_DTIROI_04_30_14,object,782,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_PLIC_R_DTIROI_04_30_14,object,781,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_PTR_L_DTIROI_04_30_14,object,779,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_PTR_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_ACR_L_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_ACR_R_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SCR_L_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SCR_R_DTIROI_04_30_14,object,782,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_PCR_L_DTIROI_04_30_14,object,781,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_PCR_R_DTIROI_04_30_14,object,783,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_CGC_L_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_CGC_R_DTIROI_04_30_14,object,780,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_CGH_L_DTIROI_04_30_14,object,782,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_CGH_R_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_FX_ST_L_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_FX_ST_R_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SLF_L_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SLF_R_DTIROI_04_30_14,object,781,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SFO_L_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SFO_R_DTIROI_04_30_14,object,784,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_IFO_L_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_IFO_R_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SS_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SS_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_EC_L_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_EC_R_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_UNC_L_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_UNC_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_FX_L_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_FX_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_GCC_L_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_GCC_R_DTIROI_04_30_14,object,783,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_BCC_L_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_BCC_R_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SCC_L_DTIROI_04_30_14,object,780,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SCC_R_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_RLIC_L_DTIROI_04_30_14,object,775,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_RLIC_R_DTIROI_04_30_14,object,782,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_TAP_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_TAP_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SUMGCC_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SUMBCC_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SUMSCC_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SUMCC_DTIROI_04_30_14,object,782,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
MD_SUMFX_DTIROI_04_30_14,object,784,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_CST_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_CST_R_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_ICP_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_ICP_R_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_ML_L_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_ML_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SCP_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SCP_R_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_CP_L_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_CP_R_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_ALIC_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_ALIC_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_PLIC_L_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_PLIC_R_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_PTR_L_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_PTR_R_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_ACR_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_ACR_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SCR_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SCR_R_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_PCR_L_DTIROI_04_30_14,object,786,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_PCR_R_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_CGC_L_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_CGC_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_CGH_L_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_CGH_R_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_FX_ST_L_DTIROI_04_30_14,object,785,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_FX_ST_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SLF_L_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SLF_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SFO_L_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SFO_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_IFO_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_IFO_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SS_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SS_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_EC_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_EC_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_UNC_L_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_UNC_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_FX_L_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_FX_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_GCC_L_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_GCC_R_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_BCC_L_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_BCC_R_DTIROI_04_30_14,object,784,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SCC_L_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SCC_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_RLIC_L_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_RLIC_R_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_TAP_L_DTIROI_04_30_14,object,783,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_TAP_R_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SUMGCC_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SUMBCC_DTIROI_04_30_14,object,787,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SUMSCC_DTIROI_04_30_14,object,788,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
RD_SUMCC_DTIROI_04_30_14,object,789,0,0,0,11953,0.938152421,DTIROI,DTI,0,0,0
